customer_id,email,created_at,country,status,ingest_date
c00186,user186@example.com,2025-08-01 05:00:00,BR,banned,2025-12-13
c00187,user187@example.com,2025-08-31T07:00:00+00:00,,active,2025-12-13
c00188,user188@example.com,2025-08-18 18:00:00,uk,ACTIVE,2025-12-13
c00189,user189@example.com,2025-08-20 22:00:00,N/A,banned,2025-12-13
c00190,user190@example.com,2025-07-04 11:00:00,uk,ACTIVE,2025-12-13
c00191,user191@example.com,2025-10-26T18:00:00+00:00,,,2025-12-13
c00191,user191@example.com,not a date,,,2025-12-13
c00192,user192@example.com,2025-08-18T16:00:00+00:00,BR,inactive,2025-12-13
c00193,user193@example.com,2025-02-25T07:00:00+00:00,,ACTIVE,2025-12-13
c00194,user194example.com,2025-09-09T02:00:00+00:00,uk,inactive,2025-12-13
c00195,user195@example.com,2025-03-18 16:00:00,US,banned,2025-12-13
c00196,user196@example.com,2025-10-12T16:00:00+00:00,United States,ACTIVE,2025-12-13
c00197,user197@example.com,2025-04-04 09:00:00,US,,2025-12-13
c00198,user198@example.com,2025-02-12T21:00:00+00:00,,active,2025-12-13
c00199,user199@example.com,2025-01-15T13:00:00+00:00,GB,inactive,2025-12-13
