customer_id,email,created_at,country,status,ingest_date
c00044,user44@example.com,2025-09-12T10:00:00+00:00,uk,ACTIVE,2025-12-15
c00045,user45example.com,2025-10-11 23:00:00,US,actve,2025-12-15
c00046,user46@example.com,2025-08-18 03:00:00,uk,inactive,2025-12-15
c00047,user47@example.com,2025-09-22 01:00:00,IN,ACTIVE,2025-12-15
c00048,user48@example.com,2025-08-07 06:00:00,GB,,2025-12-15
c00048,user48@example.com,not a date,GB,,2025-12-15
c00049,user49@example.com,2025-02-05 03:00:00,GB,ACTIVE,2099-01-01
c00050,user50@example.com,2025-04-24T17:00:00+00:00,US,active,2025-12-15
c00051,user51@example.com,2025-07-24 08:00:00,N/A,inactive,2025-12-15
c00052,user52@example.com,2025-09-15T16:00:00+00:00,india,inactive,2025-12-15
c00053,user53@example.com,2025-05-28T19:00:00+00:00,N/A,active,2025-12-15
c00054,user54@example.com,2025-08-24T06:00:00+00:00,uk,banned,2025-12-15
c00055,user55@example.com,2025-03-29 19:00:00,IN,,2025-12-15
c00056,user56@example.com,2025-07-29 17:00:00,usa,,2099-01-01
c00057,user57@example.com,2025-03-11 23:00:00,United States,ACTIVE,2025-12-15
c00058,user58@example.com,2025-03-06T17:00:00+00:00,usa,,2025-12-15
c00059,user59@example.com,2025-05-19 04:00:00,usa,,2025-12-15
c00059,user59@example.com,not a date,usa,,2025-12-15
c00060,user60@example.com,2025-02-27T11:00:00+00:00,United States,,2025-12-15
c00061,user61@example.com,2025-05-23T05:00:00+00:00,india,,2025-12-15
c00062,user62@example.com,2025-09-16T08:00:00+00:00,United States,,2025-12-15
c00063,user63example.com,2025-09-02 16:00:00,BR,,2025-12-15
c00064,user64@example.com,2025-03-08 15:00:00,BR,,2025-12-15
c00065,user65@example.com,2025-03-05 09:00:00,usa,actve,2025-12-15
c00066,user66@example.com,2025-06-12T03:00:00+00:00,BR,,2025-12-15
c00067,user67@example.com,2025-02-09T13:00:00+00:00,US,active,2025-12-15
c00068,user68@example.com,2025-01-11 04:00:00,uk,ACTIVE,2025-12-15
c00069,user69@example.com,2025-04-20 15:00:00,india,active,2025-12-15
c00070,user70@example.com,2025-03-14T09:00:00+00:00,N/A,,2025-12-15
c00071,user71@example.com,2025-08-28T13:00:00+00:00,usa,,2025-12-15
c00072,user72@example.com,2025-05-11 18:00:00,india,active,2025-12-15
c00073,user73@example.com,2025-07-30 02:00:00,United States,,2025-12-15
c00074,user74@example.com,2025-01-12T12:00:00+00:00,United States,,2025-12-15
c00075,user75@example.com,2025-04-06 18:00:00,United States,,2025-12-15
c00076,user76@example.com,2025-07-27 00:00:00,india,,2025-12-15
c00077,user77@example.com,2025-07-17T01:00:00+00:00,uk,,2025-12-15
c00078,user78@example.com,2025-05-07T03:00:00+00:00,GB,active,2025-12-15
c00079,user79@example.com,2025-04-30 22:00:00,IN,inactive,2025-12-15
c00079,user79@example.com,not a date,IN,inactive,2025-12-15
c00080,user80example.com,2025-07-02 07:00:00,IN,,2025-12-15
c00081,user81@example.com,2025-06-25 17:00:00,United States,banned,2025-12-15
c00082,user82@example.com,2025-01-14T00:00:00+00:00,usa,ACTIVE,2025-12-15
c00083,user83@example.com,2025-09-12 01:00:00,United States,inactive,2025-12-15
c00084,user84@example.com,2025-10-25 15:00:00,usa,banned,2025-12-15
c00085,user85@example.com,2025-08-03 13:00:00,US,,2025-12-15
c00086,user86@example.com,2025-03-13 18:00:00,US,banned,2025-12-15
c00087,user87@example.com,2025-05-16T00:00:00+00:00,uk,,2025-12-15
c00088,user88@example.com,2025-02-21 14:00:00,United States,actve,2025-12-15
c00089,user89@example.com,2025-07-13 04:00:00,BR,actve,2025-12-15
c00090,user90@example.com,2025-02-01T15:00:00+00:00,IN,active,2025-12-15
c00091,user91@example.com,2025-02-15T16:00:00+00:00,United States,actve,2025-12-15
c00092,user92@example.com,2025-06-20 02:00:00,IN,ACTIVE,2025-12-15
c00093,user93@example.com,2025-09-25 08:00:00,IN,,2025-12-15
c00094,user94@example.com,2025-03-09 09:00:00,usa,banned,2025-12-15
c00095,user95@example.com,2025-06-24 05:00:00,,actve,2025-12-15
c00096,user96example.com,2025-07-16 04:00:00,india,,2025-12-15
c00097,user97@example.com,2025-04-01T08:00:00+00:00,GB,ACTIVE,2099-01-01
c00098,user98@example.com,2025-08-12 03:00:00,uk,actve,2025-12-15
c00099,user99@example.com,2025-01-02 07:00:00,india,,2099-01-01
c00100,user100@example.com,2025-04-20 14:00:00,uk,,2099-01-01
c00101,user101example.com,2025-07-15T07:00:00+00:00,US,actve,2025-12-15
c00102,user102@example.com,2025-08-30T13:00:00+00:00,BR,,2025-12-15
c00103,user103@example.com,2025-01-14 18:00:00,GB,ACTIVE,2025-12-15
c00104,user104@example.com,2025-03-07 09:00:00,US,ACTIVE,2025-12-15
c00105,user105@example.com,2025-04-18 21:00:00,US,active,2025-12-15
c00106,user106@example.com,2025-07-14 10:00:00,uk,,2025-12-15
c00107,user107@example.com,2025-07-15T22:00:00+00:00,N/A,inactive,2025-12-15
c00108,user108@example.com,2025-03-29T08:00:00+00:00,United States,,2025-12-15
c00109,user109@example.com,2025-07-02 13:00:00,,,2025-12-15
c00110,user110@example.com,2025-05-09 01:00:00,GB,inactive,2025-12-15
c00111,user111@example.com,2025-08-26T10:00:00+00:00,BR,actve,2025-12-15
c00112,user112example.com,2025-05-13T14:00:00+00:00,N/A,,2025-12-15
c00113,user113example.com,2025-03-18 17:00:00,United States,,2025-12-15
c00114,user114example.com,2025-05-30 10:00:00,IN,inactive,2099-01-01
c00115,user115@example.com,2025-04-17 14:00:00,,,2025-12-15
c00116,user116@example.com,2025-09-28 14:00:00,,active,2099-01-01
c00117,user117@example.com,2025-04-11 21:00:00,india,,2025-12-15
c00118,user118@example.com,2025-03-03 11:00:00,,ACTIVE,2025-12-15
c00119,user119@example.com,2025-04-28 23:00:00,United States,,2025-12-15
c00120,user120@example.com,2025-02-04 05:00:00,N/A,,2025-12-15
c00121,user121@example.com,2025-07-13T04:00:00+00:00,IN,actve,2025-12-15
c00122,user122@example.com,2025-06-26T13:00:00+00:00,United States,banned,2025-12-15
c00123,user123example.com,2025-09-12T09:00:00+00:00,N/A,banned,2025-12-15
c00124,user124@example.com,2025-08-16T23:00:00+00:00,uk,ACTIVE,2025-12-15
c00125,user125@example.com,2025-07-02 06:00:00,BR,actve,2025-12-15
c00126,user126@example.com,2025-06-15 12:00:00,US,banned,2025-12-15
c00127,user127@example.com,2025-04-07T15:00:00+00:00,,actve,2025-12-15
c00127,user127@example.com,not a date,,actve,2025-12-15
c00128,user128@example.com,2025-01-04T00:00:00+00:00,United States,inactive,2025-12-15
c00129,user129@example.com,2025-08-06 23:00:00,uk,,2025-12-15
c00130,user130@example.com,2025-02-08T07:00:00+00:00,IN,,2025-12-15
c00131,user131@example.com,2025-05-07 19:00:00,,,2025-12-15
c00132,user132example.com,2025-08-08 21:00:00,BR,,2025-12-15
c00133,user133@example.com,2025-10-28 19:00:00,uk,actve,2025-12-15
c00134,user134@example.com,2025-09-05T07:00:00+00:00,IN,,2025-12-15
c00135,user135@example.com,2025-07-08 13:00:00,United States,inactive,2025-12-15
c00136,user136@example.com,2025-08-31T04:00:00+00:00,IN,,2025-12-15
c00137,user137@example.com,2025-06-17T11:00:00+00:00,,,2025-12-15
c00138,user138@example.com,2025-02-13T13:00:00+00:00,usa,banned,2025-12-15
c00138,user138@example.com,not a date,usa,banned,2025-12-15
c00139,user139@example.com,2025-09-18 10:00:00,US,,2025-12-15
c00140,user140@example.com,2025-07-30T17:00:00+00:00,N/A,ACTIVE,2025-12-15
c00141,user141@example.com,2025-07-14 20:00:00,usa,,2025-12-15
c00142,user142@example.com,2025-08-19 21:00:00,usa,,2025-12-15
c00143,user143@example.com,2025-01-02 09:00:00,india,,2099-01-01
c00144,user144example.com,2025-01-04T08:00:00+00:00,GB,inactive,2025-12-15
c00145,user145@example.com,2025-04-09 00:00:00,,banned,2025-12-15
c00146,user146@example.com,2025-05-30T08:00:00+00:00,United States,,2025-12-15
c00147,user147@example.com,2025-09-01 09:00:00,United States,,2025-12-15
c00148,user148@example.com,2025-06-16T12:00:00+00:00,usa,,2025-12-15
c00149,user149@example.com,2025-03-30T14:00:00+00:00,india,,2025-12-15
c00150,user150@example.com,2025-05-26T15:00:00+00:00,US,inactive,2025-12-15
c00151,user151@example.com,2025-01-05 19:00:00,,active,2025-12-15
c00152,user152@example.com,2025-09-01T09:00:00+00:00,United States,inactive,2025-12-15
c00153,user153@example.com,2025-04-14 06:00:00,india,ACTIVE,2025-12-15
c00154,user154@example.com,2025-05-08 13:00:00,GB,,2025-12-15
c00155,user155@example.com,2025-08-30 09:00:00,GB,banned,2025-12-15
c00156,user156@example.com,2025-07-31 16:00:00,IN,ACTIVE,2025-12-15
c00157,user157@example.com,2025-02-28 19:00:00,IN,,2099-01-01
c00158,user158@example.com,2025-07-10T02:00:00+00:00,United States,ACTIVE,2025-12-15
c00159,user159@example.com,2025-08-01 07:00:00,BR,actve,2025-12-15
c00160,user160@example.com,2025-01-08T21:00:00+00:00,uk,actve,2099-01-01
c00161,user161@example.com,2025-10-19T13:00:00+00:00,United States,banned,2099-01-01
c00162,user162@example.com,2025-05-16 13:00:00,IN,actve,2025-12-15
c00162,user162@example.com,not a date,IN,actve,2025-12-15
c00163,user163example.com,2025-07-10 13:00:00,usa,ACTIVE,2025-12-15
c00164,user164@example.com,2025-10-12T01:00:00+00:00,,,2025-12-15
c00165,user165@example.com,2025-05-30T06:00:00+00:00,uk,actve,2025-12-15
c00166,user166@example.com,2025-06-03T02:00:00+00:00,N/A,banned,2025-12-15
c00167,user167@example.com,2025-04-15 07:00:00,US,ACTIVE,2025-12-15
c00168,user168example.com,2025-09-16T03:00:00+00:00,N/A,banned,2025-12-15
c00169,user169@example.com,2025-09-21 05:00:00,,,2025-12-15
c00170,user170@example.com,2025-06-28 21:00:00,india,inactive,2025-12-15
c00171,user171@example.com,2025-08-12 01:00:00,usa,,2025-12-15
c00172,user172@example.com,2025-10-27T01:00:00+00:00,IN,actve,2099-01-01
c00173,user173@example.com,2025-06-11T21:00:00+00:00,IN,ACTIVE,2025-12-15
c00174,user174@example.com,2025-04-14T08:00:00+00:00,N/A,inactive,2099-01-01
c00175,user175@example.com,2025-02-08 08:00:00,United States,inactive,2025-12-15
c00176,user176@example.com,2025-10-15 04:00:00,United States,inactive,2025-12-15
c00177,user177@example.com,2025-08-16T02:00:00+00:00,,inactive,2099-01-01
c00178,user178@example.com,2025-07-12T07:00:00+00:00,United States,actve,2099-01-01
c00179,user179@example.com,2025-06-13 20:00:00,United States,banned,2025-12-15
c00179,user179@example.com,not a date,United States,banned,2025-12-15
c00180,user180example.com,2025-09-05T09:00:00+00:00,N/A,inactive,2025-12-15
c00181,user181@example.com,2025-09-24 08:00:00,GB,,2025-12-15
c00182,user182@example.com,2025-07-31T12:00:00+00:00,GB,,2025-12-15
c00183,user183@example.com,2025-07-12 05:00:00,india,,2025-12-15
c00184,user184example.com,2025-08-17 02:00:00,india,ACTIVE,2025-12-15
c00185,user185@example.com,2025-07-17 22:00:00,usa,banned,2025-12-15
c00186,user186@example.com,2025-01-28T14:00:00+00:00,United States,banned,2025-12-15
c00187,user187@example.com,2025-01-29 11:00:00,,inactive,2025-12-15
c00188,user188@example.com,2025-08-10 05:00:00,US,active,2099-01-01
c00189,user189@example.com,2025-05-30T07:00:00+00:00,,actve,2025-12-15
c00190,user190@example.com,2025-08-09 06:00:00,United States,inactive,2025-12-15
c00191,user191@example.com,2025-07-08T14:00:00+00:00,N/A,,2025-12-15
c00192,user192@example.com,2025-03-15T10:00:00+00:00,,,2025-12-15
c00193,user193example.com,2025-10-08 11:00:00,,,2025-12-15
c00194,user194@example.com,2025-01-31T08:00:00+00:00,,ACTIVE,2025-12-15
c00195,user195@example.com,2025-06-20 05:00:00,GB,inactive,2025-12-15
c00196,user196@example.com,2025-06-28T19:00:00+00:00,US,ACTIVE,2099-01-01
c00197,user197@example.com,2025-05-17 15:00:00,IN,active,2025-12-15
c00198,user198@example.com,2025-06-01 14:00:00,GB,banned,2025-12-15
c00199,user199@example.com,2025-10-20 14:00:00,BR,inactive,2025-12-15
