customer_id,email,created_at,country,status,ingest_date
c00063,user63@example.com,2025-04-18 18:00:00,uk,,2025-12-12
c00064,user64@example.com,2025-05-02 23:00:00,,,2025-12-12
c00065,user65@example.com,2025-09-29 18:00:00,United States,active,2025-12-12
c00066,user66@example.com,2025-04-16T12:00:00+00:00,N/A,,2025-12-12
c00066,user66@example.com,not a date,N/A,,2025-12-12
c00067,user67@example.com,2025-04-25 20:00:00,United States,ACTIVE,2099-01-01
c00068,user68@example.com,2025-05-26T15:00:00+00:00,usa,ACTIVE,2025-12-12
c00069,user69@example.com,2025-08-20T08:00:00+00:00,BR,,2025-12-12
c00070,user70@example.com,2025-02-07T07:00:00+00:00,india,actve,2025-12-12
c00071,user71@example.com,2025-08-02 15:00:00,US,actve,2025-12-12
c00072,user72@example.com,2025-01-28 12:00:00,usa,ACTIVE,2025-12-12
c00073,user73@example.com,2025-06-24 20:00:00,US,banned,2025-12-12
c00074,user74@example.com,2025-03-24T23:00:00+00:00,usa,actve,2025-12-12
c00075,user75@example.com,2025-07-13T22:00:00+00:00,United States,ACTIVE,2025-12-12
c00076,user76@example.com,2025-08-21 14:00:00,BR,banned,2025-12-12
c00077,user77@example.com,2025-04-16 12:00:00,,actve,2025-12-12
c00078,user78@example.com,2025-03-26 22:00:00,N/A,actve,2025-12-12
c00079,user79@example.com,2025-04-20 15:00:00,india,actve,2025-12-12
c00080,user80@example.com,2025-08-31T04:00:00+00:00,india,inactive,2025-12-12
c00081,user81@example.com,2025-03-26T22:00:00+00:00,BR,,2025-12-12
c00082,user82@example.com,2025-04-19 06:00:00,US,actve,2025-12-12
c00083,user83@example.com,2025-01-19T03:00:00+00:00,usa,inactive,2025-12-12
c00084,user84@example.com,2025-09-12 09:00:00,US,inactive,2099-01-01
c00085,user85@example.com,2025-09-18 23:00:00,india,,2025-12-12
c00086,user86@example.com,2025-02-04 23:00:00,N/A,active,2025-12-12
c00087,user87@example.com,2025-03-14 21:00:00,,inactive,2025-12-12
c00088,user88@example.com,2025-02-28T20:00:00+00:00,N/A,,2025-12-12
c00089,user89@example.com,2025-01-16 05:00:00,GB,actve,2025-12-12
c00090,user90@example.com,2025-08-13T21:00:00+00:00,,banned,2025-12-12
c00091,user91@example.com,2025-07-27T19:00:00+00:00,india,banned,2025-12-12
c00092,user92@example.com,2025-01-15 12:00:00,N/A,ACTIVE,2025-12-12
c00093,user93@example.com,2025-10-26 04:00:00,,ACTIVE,2025-12-12
c00094,user94@example.com,2025-02-05T18:00:00+00:00,GB,,2025-12-12
c00095,user95@example.com,2025-09-18T06:00:00+00:00,,,2025-12-12
c00096,user96@example.com,2025-01-03 18:00:00,GB,,2025-12-12
c00097,user97@example.com,2025-04-27T18:00:00+00:00,uk,actve,2099-01-01
c00098,user98@example.com,2025-08-17 06:00:00,IN,banned,2025-12-12
c00099,user99@example.com,2025-08-05 16:00:00,,,2025-12-12
c00100,user100@example.com,2025-07-19 17:00:00,N/A,banned,2025-12-12
c00101,user101@example.com,2025-05-09T21:00:00+00:00,IN,inactive,2025-12-12
c00102,user102@example.com,2025-06-07 17:00:00,US,actve,2025-12-12
c00103,user103@example.com,2025-10-05T07:00:00+00:00,uk,,2099-01-01
c00104,user104@example.com,2025-07-19 06:00:00,GB,banned,2025-12-12
c00105,user105@example.com,2025-04-03T15:00:00+00:00,BR,actve,2025-12-12
c00106,user106@example.com,2025-07-04 00:00:00,india,,2025-12-12
c00107,user107@example.com,2025-08-30 00:00:00,United States,,2099-01-01
c00108,user108@example.com,2025-02-11 19:00:00,BR,ACTIVE,2025-12-12
c00109,user109@example.com,2025-02-21T04:00:00+00:00,IN,banned,2025-12-12
c00110,user110@example.com,2025-01-01 19:00:00,uk,inactive,2025-12-12
c00111,user111@example.com,2025-05-02 09:00:00,india,banned,2025-12-12
c00112,user112example.com,2025-05-24 21:00:00,BR,banned,2099-01-01
c00113,user113@example.com,2025-01-06 05:00:00,,banned,2025-12-12
c00114,user114@example.com,2025-10-10T02:00:00+00:00,uk,banned,2025-12-12
c00115,user115@example.com,2025-05-09 15:00:00,,active,2099-01-01
c00116,user116@example.com,2025-07-07 18:00:00,,inactive,2025-12-12
c00117,user117example.com,2025-09-04 01:00:00,india,active,2025-12-12
c00117,user117example.com,not a date,india,active,2025-12-12
c00118,user118@example.com,2025-04-06 12:00:00,BR,inactive,2025-12-12
c00119,user119@example.com,2025-07-19T18:00:00+00:00,IN,ACTIVE,2025-12-12
c00120,user120@example.com,2025-01-22T12:00:00+00:00,usa,inactive,2025-12-12
c00121,user121@example.com,2025-05-25 11:00:00,,actve,2099-01-01
c00122,user122@example.com,2025-07-02 22:00:00,usa,,2025-12-12
c00123,user123@example.com,2025-02-18 03:00:00,uk,actve,2025-12-12
c00124,user124example.com,2025-01-13 02:00:00,IN,,2025-12-12
c00125,user125@example.com,2025-09-19 21:00:00,india,,2099-01-01
c00126,user126@example.com,2025-06-13T04:00:00+00:00,IN,banned,2099-01-01
c00127,user127@example.com,2025-10-28T23:00:00+00:00,GB,actve,2099-01-01
c00128,user128@example.com,2025-04-09 07:00:00,GB,actve,2025-12-12
c00129,user129@example.com,2025-10-22T06:00:00+00:00,US,,2025-12-12
c00130,user130example.com,2025-03-23T19:00:00+00:00,usa,,2025-12-12
c00131,user131@example.com,2025-05-17 20:00:00,United States,,2025-12-12
c00132,user132@example.com,2025-06-25 06:00:00,BR,active,2025-12-12
c00133,user133@example.com,2025-10-28T05:00:00+00:00,United States,ACTIVE,2025-12-12
c00134,user134@example.com,2025-04-22 00:00:00,BR,active,2025-12-12
c00135,user135@example.com,2025-09-29T05:00:00+00:00,N/A,actve,2025-12-12
c00136,user136@example.com,2025-05-09T15:00:00+00:00,United States,ACTIVE,2025-12-12
c00137,user137@example.com,2025-01-28T19:00:00+00:00,BR,inactive,2025-12-12
c00138,user138example.com,2025-09-27 21:00:00,BR,actve,2025-12-12
c00139,user139@example.com,2025-10-20 13:00:00,N/A,active,2025-12-12
c00140,user140@example.com,2025-01-28 19:00:00,india,inactive,2025-12-12
c00141,user141@example.com,2025-09-30T09:00:00+00:00,United States,,2025-12-12
c00142,user142@example.com,2025-03-20 12:00:00,BR,,2025-12-12
c00143,user143example.com,2025-04-15 07:00:00,N/A,actve,2025-12-12
c00144,user144@example.com,2025-02-06 16:00:00,IN,banned,2025-12-12
c00145,user145@example.com,2025-10-22 21:00:00,United States,,2025-12-12
c00145,user145@example.com,not a date,United States,,2025-12-12
c00146,user146example.com,2025-07-03 05:00:00,india,actve,2025-12-12
c00147,user147@example.com,2025-02-03 06:00:00,US,banned,2025-12-12
c00148,user148example.com,2025-01-16 04:00:00,,inactive,2099-01-01
c00149,user149example.com,2025-06-03 22:00:00,N/A,active,2025-12-12
c00150,user150@example.com,2025-03-17 08:00:00,N/A,active,2025-12-12
c00151,user151@example.com,2025-05-06T08:00:00+00:00,india,banned,2025-12-12
c00152,user152@example.com,2025-09-10T02:00:00+00:00,N/A,active,2025-12-12
c00153,user153@example.com,2025-05-27T16:00:00+00:00,,,2099-01-01
c00154,user154@example.com,2025-06-11T20:00:00+00:00,IN,inactive,2025-12-12
c00155,user155example.com,2025-09-17 06:00:00,usa,,2025-12-12
c00156,user156example.com,2025-06-12 04:00:00,United States,,2025-12-12
c00157,user157@example.com,2025-06-07T22:00:00+00:00,BR,active,2025-12-12
c00157,user157@example.com,not a date,BR,active,2025-12-12
c00158,user158@example.com,2025-02-27 04:00:00,United States,actve,2025-12-12
c00159,user159@example.com,2025-10-23 07:00:00,GB,,2099-01-01
c00160,user160@example.com,2025-08-01T08:00:00+00:00,india,inactive,2025-12-12
c00161,user161@example.com,2025-07-15T08:00:00+00:00,United States,ACTIVE,2025-12-12
c00162,user162@example.com,2025-08-20 18:00:00,india,inactive,2025-12-12
c00163,user163@example.com,2025-06-11T01:00:00+00:00,india,inactive,2025-12-12
c00164,user164@example.com,2025-07-08T22:00:00+00:00,BR,actve,2025-12-12
c00165,user165@example.com,2025-09-30T04:00:00+00:00,uk,,2025-12-12
c00165,user165@example.com,not a date,uk,,2025-12-12
c00166,user166@example.com,2025-04-26 00:00:00,United States,banned,2025-12-12
c00167,user167@example.com,2025-08-17 12:00:00,GB,active,2025-12-12
c00168,user168@example.com,2025-04-18 16:00:00,United States,ACTIVE,2025-12-12
c00169,user169@example.com,2025-10-21 06:00:00,US,ACTIVE,2099-01-01
c00170,user170@example.com,2025-01-31 10:00:00,,actve,2025-12-12
c00171,user171@example.com,2025-08-01 14:00:00,india,actve,2025-12-12
c00172,user172@example.com,2025-01-30T22:00:00+00:00,uk,active,2025-12-12
c00173,user173example.com,2025-07-01 18:00:00,United States,ACTIVE,2025-12-12
c00174,user174@example.com,2025-01-31 04:00:00,uk,actve,2025-12-12
c00175,user175@example.com,2025-02-19T12:00:00+00:00,GB,actve,2099-01-01
c00176,user176@example.com,2025-08-15 07:00:00,,actve,2025-12-12
c00177,user177@example.com,2025-07-20 09:00:00,india,actve,2025-12-12
c00178,user178example.com,2025-03-15T01:00:00+00:00,N/A,inactive,2025-12-12
c00179,user179@example.com,2025-10-19T18:00:00+00:00,US,,2025-12-12
c00180,user180@example.com,2025-01-19 21:00:00,usa,,2025-12-12
c00181,user181@example.com,2025-07-25 12:00:00,N/A,,2025-12-12
c00182,user182@example.com,2025-04-30T01:00:00+00:00,india,inactive,2025-12-12
c00183,user183@example.com,2025-06-16 00:00:00,india,actve,2025-12-12
c00184,user184@example.com,2025-10-22 00:00:00,india,actve,2025-12-12
c00185,user185@example.com,2025-08-04 21:00:00,United States,,2025-12-12
c00186,user186@example.com,2025-10-01 20:00:00,N/A,banned,2025-12-12
c00187,user187@example.com,2025-04-11 23:00:00,GB,,2025-12-12
c00188,user188@example.com,2025-07-14 12:00:00,IN,,2025-12-12
c00189,user189@example.com,2025-10-21T21:00:00+00:00,IN,actve,2025-12-12
c00190,user190@example.com,2025-01-23T04:00:00+00:00,india,active,2025-12-12
c00191,user191@example.com,2025-09-11T02:00:00+00:00,GB,actve,2025-12-12
c00192,user192@example.com,2025-07-14 06:00:00,N/A,,2025-12-12
c00193,user193example.com,2025-02-09 06:00:00,IN,,2099-01-01
c00194,user194@example.com,2025-05-21 17:00:00,india,banned,2025-12-12
c00194,user194@example.com,not a date,india,banned,2025-12-12
c00195,user195example.com,2025-08-07 16:00:00,GB,ACTIVE,2025-12-12
c00196,user196@example.com,2025-09-12T22:00:00+00:00,United States,,2025-12-12
c00196,user196@example.com,not a date,United States,,2025-12-12
c00197,user197example.com,2025-10-27 07:00:00,,,2025-12-12
c00198,user198@example.com,2025-10-01 03:00:00,uk,banned,2099-01-01
c00199,user199@example.com,2025-10-14T20:00:00+00:00,,,2025-12-12
