customer_id,email,created_at,country,status,ingest_date
c00138,user138@example.com,2025-01-01T02:00:00+00:00,GB,ACTIVE,2025-12-16
c00139,user139@example.com,2025-10-22 19:00:00,usa,,2099-01-01
c00140,user140@example.com,2025-08-30 19:00:00,uk,ACTIVE,2025-12-16
c00141,user141@example.com,2025-07-09T10:00:00+00:00,N/A,,2025-12-16
c00142,user142@example.com,2025-09-08T04:00:00+00:00,US,,2025-12-16
c00143,user143@example.com,2025-07-25 06:00:00,uk,active,2025-12-16
c00144,user144@example.com,2025-02-28T06:00:00+00:00,United States,,2025-12-16
c00145,user145@example.com,2025-10-12T01:00:00+00:00,United States,active,2025-12-16
c00146,user146example.com,2025-06-20 16:00:00,BR,ACTIVE,2025-12-16
c00147,user147@example.com,2025-09-05T00:00:00+00:00,US,actve,2099-01-01
c00148,user148@example.com,2025-08-02 05:00:00,N/A,active,2025-12-16
c00149,user149@example.com,2025-06-13T06:00:00+00:00,usa,,2025-12-16
c00150,user150@example.com,2025-04-06T19:00:00+00:00,N/A,ACTIVE,2025-12-16
c00151,user151@example.com,2025-05-17 06:00:00,uk,,2025-12-16
c00152,user152@example.com,2025-04-08 06:00:00,usa,inactive,2025-12-16
c00153,user153@example.com,2025-09-22 07:00:00,usa,actve,2099-01-01
c00154,user154@example.com,2025-01-09 15:00:00,,active,2025-12-16
c00155,user155@example.com,2025-01-23 16:00:00,N/A,active,2025-12-16
c00156,user156@example.com,2025-05-22 09:00:00,india,actve,2025-12-16
c00157,user157@example.com,2025-10-18T21:00:00+00:00,uk,active,2025-12-16
c00158,user158@example.com,2025-06-18 11:00:00,,actve,2025-12-16
c00158,user158@example.com,not a date,,actve,2025-12-16
c00159,user159@example.com,2025-08-13T15:00:00+00:00,uk,inactive,2025-12-16
c00160,user160@example.com,2025-06-08 21:00:00,GB,active,2025-12-16
c00160,user160@example.com,not a date,GB,active,2025-12-16
c00161,user161@example.com,2025-06-07T03:00:00+00:00,United States,actve,2025-12-16
c00162,user162@example.com,2025-01-05T10:00:00+00:00,BR,,2025-12-16
c00163,user163@example.com,2025-09-17 16:00:00,GB,banned,2099-01-01
c00164,user164@example.com,2025-08-15T02:00:00+00:00,US,active,2025-12-16
c00165,user165@example.com,2025-05-07T05:00:00+00:00,US,,2025-12-16
c00166,user166@example.com,2025-03-16 16:00:00,,,2025-12-16
c00167,user167@example.com,2025-08-29 08:00:00,N/A,actve,2025-12-16
c00168,user168@example.com,2025-02-13 16:00:00,IN,actve,2025-12-16
c00169,user169@example.com,2025-03-31T09:00:00+00:00,,inactive,2025-12-16
c00170,user170@example.com,2025-10-13 07:00:00,GB,inactive,2025-12-16
c00171,user171@example.com,2025-04-12 16:00:00,india,actve,2099-01-01
c00172,user172@example.com,2025-02-11 15:00:00,IN,,2025-12-16
c00173,user173@example.com,2025-06-08 01:00:00,N/A,,2025-12-16
c00174,user174@example.com,2025-07-19T07:00:00+00:00,US,ACTIVE,2025-12-16
c00174,user174@example.com,not a date,US,ACTIVE,2025-12-16
c00175,user175@example.com,2025-06-01 02:00:00,india,,2025-12-16
c00176,user176@example.com,2025-04-26T20:00:00+00:00,BR,inactive,2025-12-16
c00177,user177example.com,2025-09-20 15:00:00,usa,ACTIVE,2025-12-16
c00178,user178@example.com,2025-09-28T16:00:00+00:00,N/A,,2025-12-16
c00179,user179@example.com,2025-02-04T10:00:00+00:00,United States,,2025-12-16
c00180,user180@example.com,2025-01-08 08:00:00,uk,actve,2025-12-16
c00181,user181@example.com,2025-10-14 20:00:00,india,inactive,2025-12-16
c00182,user182@example.com,2025-09-17 08:00:00,IN,actve,2025-12-16
c00183,user183@example.com,2025-03-12T14:00:00+00:00,BR,,2025-12-16
c00184,user184@example.com,2025-08-17 18:00:00,United States,actve,2099-01-01
c00185,user185@example.com,2025-03-18 01:00:00,uk,,2025-12-16
c00186,user186@example.com,2025-08-03T06:00:00+00:00,GB,,2025-12-16
c00187,user187@example.com,2025-04-02 05:00:00,BR,ACTIVE,2025-12-16
c00188,user188@example.com,2025-06-01T13:00:00+00:00,US,,2025-12-16
c00189,user189@example.com,2025-03-26T00:00:00+00:00,United States,active,2025-12-16
c00189,user189@example.com,not a date,United States,active,2025-12-16
c00190,user190@example.com,2025-06-13T10:00:00+00:00,N/A,active,2099-01-01
c00191,user191example.com,2025-09-13 20:00:00,GB,active,2025-12-16
c00191,user191example.com,not a date,GB,active,2025-12-16
c00192,user192@example.com,2025-10-14T08:00:00+00:00,,,2025-12-16
c00193,user193@example.com,2025-09-23 04:00:00,uk,,2025-12-16
c00194,user194@example.com,2025-04-08 22:00:00,,active,2025-12-16
c00195,user195@example.com,2025-09-11 14:00:00,uk,,2025-12-16
c00196,user196example.com,2025-04-11T00:00:00+00:00,india,actve,2025-12-16
c00197,user197@example.com,2025-03-17T23:00:00+00:00,N/A,banned,2025-12-16
c00198,user198@example.com,2025-01-19 02:00:00,uk,active,2025-12-16
c00199,user199@example.com,2025-06-16 12:00:00,GB,actve,2025-12-16
