customer_id,email,created_at,country,status,ingest_date
c00078,user78@example.com,2025-10-26 18:00:00,United States,ACTIVE,2025-12-19
c00079,user79@example.com,2025-10-13 12:00:00,,ACTIVE,2025-12-19
c00080,user80@example.com,2025-06-06T18:00:00+00:00,uk,,2025-12-19
c00081,user81@example.com,2025-03-10T09:00:00+00:00,United States,,2025-12-19
c00082,user82@example.com,2025-07-17 17:00:00,IN,,2025-12-19
c00083,user83@example.com,2025-06-09T22:00:00+00:00,United States,banned,2099-01-01
c00084,user84@example.com,2025-09-16 06:00:00,uk,active,2025-12-19
c00085,user85@example.com,2025-06-24 01:00:00,GB,,2025-12-19
c00086,user86@example.com,2025-04-22T06:00:00+00:00,IN,banned,2025-12-19
c00087,user87@example.com,2025-08-18 15:00:00,usa,,2025-12-19
c00088,user88@example.com,2025-09-19T03:00:00+00:00,GB,banned,2099-01-01
c00089,user89@example.com,2025-02-04T14:00:00+00:00,IN,inactive,2025-12-19
c00090,user90@example.com,2025-04-23 05:00:00,usa,actve,2099-01-01
c00091,user91@example.com,2025-07-11T19:00:00+00:00,United States,banned,2025-12-19
c00092,user92@example.com,2025-03-17 22:00:00,BR,banned,2099-01-01
c00093,user93@example.com,2025-06-24 11:00:00,usa,ACTIVE,2025-12-19
c00093,user93@example.com,not a date,usa,ACTIVE,2025-12-19
c00094,user94@example.com,2025-08-14 10:00:00,uk,inactive,2025-12-19
c00095,user95@example.com,2025-02-08 21:00:00,BR,banned,2025-12-19
c00096,user96@example.com,2025-04-25T23:00:00+00:00,usa,inactive,2025-12-19
c00097,user97@example.com,2025-04-12T10:00:00+00:00,IN,,2025-12-19
c00098,user98@example.com,2025-09-30T09:00:00+00:00,United States,inactive,2025-12-19
c00099,user99@example.com,2025-08-31 23:00:00,BR,banned,2025-12-19
c00100,user100example.com,2025-07-26T08:00:00+00:00,US,actve,2025-12-19
c00101,user101@example.com,2025-09-03T19:00:00+00:00,US,,2025-12-19
c00102,user102@example.com,2025-08-17 06:00:00,IN,,2025-12-19
c00103,user103@example.com,2025-09-15T13:00:00+00:00,india,active,2025-12-19
c00104,user104@example.com,2025-01-27 12:00:00,uk,inactive,2099-01-01
c00105,user105@example.com,2025-03-17T23:00:00+00:00,usa,,2099-01-01
c00106,user106@example.com,2025-10-09 19:00:00,BR,ACTIVE,2099-01-01
c00107,user107@example.com,2025-05-15 01:00:00,india,ACTIVE,2099-01-01
c00108,user108@example.com,2025-01-07 09:00:00,GB,actve,2025-12-19
c00109,user109@example.com,2025-09-04T10:00:00+00:00,BR,,2025-12-19
c00110,user110@example.com,2025-01-26T20:00:00+00:00,N/A,active,2025-12-19
c00111,user111@example.com,2025-02-10T13:00:00+00:00,US,banned,2025-12-19
c00112,user112@example.com,2025-05-05 01:00:00,GB,,2025-12-19
c00112,user112@example.com,not a date,GB,,2025-12-19
c00113,user113@example.com,2025-09-06 00:00:00,uk,active,2025-12-19
c00114,user114@example.com,2025-01-25 19:00:00,GB,,2025-12-19
c00115,user115@example.com,2025-09-13 16:00:00,,banned,2025-12-19
c00116,user116@example.com,2025-09-02T04:00:00+00:00,IN,actve,2025-12-19
c00117,user117@example.com,2025-09-07T13:00:00+00:00,US,actve,2025-12-19
c00118,user118@example.com,2025-08-23 07:00:00,N/A,,2025-12-19
c00119,user119@example.com,2025-08-10T22:00:00+00:00,BR,banned,2099-01-01
c00120,user120example.com,2025-04-09 17:00:00,india,banned,2025-12-19
c00121,user121@example.com,2025-07-31 12:00:00,,actve,2025-12-19
c00122,user122@example.com,2025-01-26T03:00:00+00:00,,,2025-12-19
c00123,user123@example.com,2025-04-03 06:00:00,US,,2025-12-19
c00124,user124@example.com,2025-05-26T19:00:00+00:00,india,banned,2025-12-19
c00125,user125@example.com,2025-07-04T12:00:00+00:00,GB,actve,2025-12-19
c00126,user126@example.com,2025-02-09T09:00:00+00:00,IN,inactive,2025-12-19
c00127,user127@example.com,2025-02-05T10:00:00+00:00,uk,actve,2025-12-19
c00128,user128@example.com,2025-10-04 05:00:00,usa,ACTIVE,2025-12-19
c00129,user129@example.com,2025-02-14 02:00:00,N/A,inactive,2025-12-19
c00130,user130@example.com,2025-07-28T17:00:00+00:00,United States,actve,2025-12-19
c00131,user131@example.com,2025-08-13 19:00:00,BR,inactive,2025-12-19
c00132,user132@example.com,2025-03-07 11:00:00,GB,,2025-12-19
c00133,user133@example.com,2025-03-21 01:00:00,US,ACTIVE,2025-12-19
c00134,user134@example.com,2025-04-27T12:00:00+00:00,GB,,2025-12-19
c00135,user135@example.com,2025-09-11T02:00:00+00:00,IN,actve,2025-12-19
c00136,user136@example.com,2025-03-26 02:00:00,IN,,2025-12-19
c00137,user137@example.com,2025-03-23T11:00:00+00:00,N/A,banned,2025-12-19
c00138,user138@example.com,2025-04-12T08:00:00+00:00,usa,actve,2025-12-19
c00138,user138@example.com,not a date,usa,actve,2025-12-19
c00139,user139example.com,2025-04-18 09:00:00,N/A,,2025-12-19
c00140,user140@example.com,2025-09-25 19:00:00,uk,banned,2025-12-19
c00141,user141@example.com,2025-10-16 04:00:00,US,ACTIVE,2025-12-19
c00142,user142@example.com,2025-02-03 19:00:00,,ACTIVE,2025-12-19
c00143,user143@example.com,2025-05-15T00:00:00+00:00,United States,inactive,2025-12-19
c00144,user144@example.com,2025-09-14T15:00:00+00:00,usa,,2025-12-19
c00145,user145@example.com,2025-10-18T06:00:00+00:00,BR,active,2025-12-19
c00146,user146@example.com,2025-01-01T19:00:00+00:00,United States,inactive,2025-12-19
c00147,user147@example.com,2025-02-13 14:00:00,N/A,banned,2025-12-19
c00148,user148@example.com,2025-10-21 10:00:00,BR,actve,2025-12-19
c00149,user149example.com,2025-01-31 19:00:00,IN,active,2025-12-19
c00150,user150@example.com,2025-07-14 05:00:00,IN,inactive,2025-12-19
c00151,user151@example.com,2025-05-20T05:00:00+00:00,usa,ACTIVE,2025-12-19
c00152,user152@example.com,2025-05-13T20:00:00+00:00,uk,banned,2025-12-19
c00153,user153@example.com,2025-01-31 13:00:00,,inactive,2025-12-19
c00154,user154@example.com,2025-10-06 13:00:00,usa,ACTIVE,2099-01-01
c00155,user155@example.com,2025-02-27 09:00:00,uk,,2025-12-19
c00156,user156@example.com,2025-01-23 13:00:00,United States,banned,2025-12-19
c00157,user157example.com,2025-10-18T10:00:00+00:00,india,actve,2025-12-19
c00157,user157example.com,not a date,india,actve,2025-12-19
c00158,user158@example.com,2025-02-27 14:00:00,IN,,2025-12-19
c00159,user159@example.com,2025-09-03 20:00:00,GB,active,2025-12-19
c00160,user160@example.com,2025-05-21 19:00:00,uk,active,2025-12-19
c00161,user161example.com,2025-09-26 18:00:00,IN,ACTIVE,2025-12-19
c00162,user162@example.com,2025-03-31 00:00:00,N/A,banned,2099-01-01
c00163,user163@example.com,2025-07-02T03:00:00+00:00,BR,actve,2099-01-01
c00164,user164@example.com,2025-10-19T23:00:00+00:00,IN,actve,2025-12-19
c00165,user165@example.com,2025-07-01 02:00:00,GB,,2025-12-19
c00166,user166@example.com,2025-05-15 13:00:00,BR,inactive,2025-12-19
c00167,user167@example.com,2025-07-08 06:00:00,GB,inactive,2025-12-19
c00168,user168@example.com,2025-08-18 14:00:00,uk,,2025-12-19
c00169,user169@example.com,2025-02-15T11:00:00+00:00,GB,ACTIVE,2025-12-19
c00170,user170@example.com,2025-03-02T10:00:00+00:00,,ACTIVE,2025-12-19
c00171,user171@example.com,2025-08-14T13:00:00+00:00,IN,actve,2025-12-19
c00172,user172@example.com,2025-05-16 21:00:00,uk,,2099-01-01
c00173,user173@example.com,2025-03-04 01:00:00,IN,inactive,2025-12-19
c00174,user174example.com,2025-02-09 12:00:00,uk,ACTIVE,2025-12-19
c00175,user175@example.com,2025-06-09 22:00:00,,ACTIVE,2025-12-19
c00176,user176@example.com,2025-04-16T20:00:00+00:00,United States,banned,2025-12-19
c00177,user177@example.com,2025-04-15 03:00:00,usa,active,2025-12-19
c00178,user178example.com,2025-10-17 00:00:00,uk,banned,2025-12-19
c00179,user179@example.com,2025-09-18 10:00:00,IN,ACTIVE,2025-12-19
c00180,user180@example.com,2025-06-23 23:00:00,GB,inactive,2025-12-19
c00181,user181@example.com,2025-03-26 08:00:00,uk,inactive,2025-12-19
c00182,user182@example.com,2025-06-06 00:00:00,BR,,2025-12-19
c00183,user183@example.com,2025-06-04 11:00:00,uk,,2025-12-19
c00184,user184@example.com,2025-09-13T21:00:00+00:00,,inactive,2025-12-19
c00185,user185@example.com,2025-04-03 09:00:00,GB,banned,2025-12-19
c00186,user186@example.com,2025-06-16 19:00:00,United States,inactive,2025-12-19
c00187,user187@example.com,2025-08-29 15:00:00,,banned,2025-12-19
c00188,user188@example.com,2025-10-08 12:00:00,uk,active,2099-01-01
c00189,user189@example.com,2025-09-20 13:00:00,N/A,,2025-12-19
c00190,user190@example.com,2025-03-03 10:00:00,United States,active,2025-12-19
c00191,user191@example.com,2025-06-17T19:00:00+00:00,GB,inactive,2025-12-19
c00192,user192@example.com,2025-06-02 16:00:00,IN,,2025-12-19
c00193,user193@example.com,2025-01-21 16:00:00,usa,ACTIVE,2025-12-19
c00194,user194@example.com,2025-08-18T02:00:00+00:00,uk,banned,2025-12-19
c00195,user195@example.com,2025-04-28T06:00:00+00:00,GB,inactive,2025-12-19
c00196,user196@example.com,2025-04-06T03:00:00+00:00,usa,active,2025-12-19
c00197,user197@example.com,2025-08-13 23:00:00,US,ACTIVE,2025-12-19
c00198,user198@example.com,2025-01-23T10:00:00+00:00,uk,ACTIVE,2025-12-19
c00199,user199@example.com,2025-06-22 17:00:00,IN,active,2025-12-19
c00199,user199@example.com,not a date,IN,active,2025-12-19
