customer_id,email,created_at,country,status,ingest_date
c00070,user70example.com,2025-10-17T04:00:00+00:00,GB,banned,2025-12-11
c00071,user71@example.com,2025-09-27 04:00:00,uk,,2025-12-11
c00072,user72@example.com,2025-09-06 22:00:00,N/A,inactive,2025-12-11
c00072,user72@example.com,not a date,N/A,inactive,2025-12-11
c00073,user73@example.com,2025-09-04T06:00:00+00:00,usa,,2025-12-11
c00074,user74@example.com,2025-03-30 15:00:00,,ACTIVE,2025-12-11
c00075,user75@example.com,2025-07-30 20:00:00,usa,inactive,2025-12-11
c00076,user76@example.com,2025-08-26T17:00:00+00:00,india,active,2025-12-11
c00077,user77@example.com,2025-04-21 23:00:00,india,,2025-12-11
c00078,user78example.com,2025-08-15T00:00:00+00:00,US,inactive,2025-12-11
c00078,user78example.com,not a date,US,inactive,2025-12-11
c00079,user79@example.com,2025-07-22 17:00:00,,ACTIVE,2025-12-11
c00080,user80@example.com,2025-08-30 10:00:00,,,2025-12-11
c00081,user81@example.com,2025-02-08 23:00:00,United States,,2025-12-11
c00082,user82@example.com,2025-05-20T21:00:00+00:00,IN,active,2025-12-11
c00083,user83@example.com,2025-05-24 19:00:00,US,active,2025-12-11
c00084,user84@example.com,2025-05-17 16:00:00,,active,2025-12-11
c00085,user85@example.com,2025-06-22T06:00:00+00:00,BR,banned,2025-12-11
c00086,user86@example.com,2025-01-18T16:00:00+00:00,usa,,2025-12-11
c00087,user87@example.com,2025-01-09 10:00:00,uk,,2099-01-01
c00088,user88@example.com,2025-06-25 05:00:00,United States,active,2025-12-11
c00089,user89@example.com,2025-09-12T02:00:00+00:00,,inactive,2025-12-11
c00090,user90@example.com,2025-03-17T23:00:00+00:00,N/A,ACTIVE,2025-12-11
c00091,user91@example.com,2025-05-28T01:00:00+00:00,usa,actve,2025-12-11
c00092,user92example.com,2025-04-19 12:00:00,United States,actve,2025-12-11
c00093,user93@example.com,2025-03-31T00:00:00+00:00,IN,actve,2025-12-11
c00094,user94@example.com,2025-08-18 05:00:00,BR,,2025-12-11
c00095,user95@example.com,2025-09-09 18:00:00,india,actve,2025-12-11
c00096,user96@example.com,2025-04-20T09:00:00+00:00,N/A,inactive,2025-12-11
c00097,user97@example.com,2025-01-14 16:00:00,uk,ACTIVE,2025-12-11
c00098,user98@example.com,2025-08-09T19:00:00+00:00,,active,2025-12-11
c00099,user99@example.com,2025-04-26 06:00:00,india,ACTIVE,2025-12-11
c00100,user100@example.com,2025-08-12 10:00:00,US,banned,2025-12-11
c00101,user101@example.com,2025-06-15T14:00:00+00:00,BR,inactive,2025-12-11
c00102,user102@example.com,2025-07-08 02:00:00,,active,2025-12-11
c00103,user103@example.com,2025-07-04 13:00:00,IN,ACTIVE,2025-12-11
c00104,user104@example.com,2025-08-26 12:00:00,uk,active,2025-12-11
c00104,user104@example.com,not a date,uk,active,2025-12-11
c00105,user105@example.com,2025-04-21 18:00:00,N/A,actve,2025-12-11
c00106,user106@example.com,2025-04-03T20:00:00+00:00,IN,,2025-12-11
c00107,user107@example.com,2025-02-28T12:00:00+00:00,US,inactive,2099-01-01
c00108,user108@example.com,2025-04-01T02:00:00+00:00,GB,,2025-12-11
c00108,user108@example.com,not a date,GB,,2025-12-11
c00109,user109@example.com,2025-05-31 05:00:00,US,inactive,2025-12-11
c00110,user110@example.com,2025-10-07 09:00:00,uk,banned,2025-12-11
c00111,user111@example.com,2025-07-19T02:00:00+00:00,N/A,,2025-12-11
c00112,user112@example.com,2025-02-11T07:00:00+00:00,IN,banned,2025-12-11
c00113,user113@example.com,2025-10-28 00:00:00,GB,ACTIVE,2025-12-11
c00114,user114@example.com,2025-07-15T08:00:00+00:00,N/A,ACTIVE,2025-12-11
c00115,user115@example.com,2025-07-16T00:00:00+00:00,,,2025-12-11
c00116,user116@example.com,2025-03-16T07:00:00+00:00,United States,banned,2025-12-11
c00117,user117@example.com,2025-05-15T03:00:00+00:00,IN,inactive,2025-12-11
c00118,user118@example.com,2025-09-23T01:00:00+00:00,N/A,ACTIVE,2025-12-11
c00119,user119@example.com,2025-06-11T14:00:00+00:00,BR,banned,2099-01-01
c00120,user120@example.com,2025-09-26 15:00:00,india,inactive,2025-12-11
c00121,user121@example.com,2025-07-11T00:00:00+00:00,india,inactive,2025-12-11
c00122,user122@example.com,2025-10-24T16:00:00+00:00,US,,2025-12-11
c00123,user123@example.com,2025-10-10T21:00:00+00:00,usa,ACTIVE,2025-12-11
c00124,user124@example.com,2025-02-25 06:00:00,BR,banned,2025-12-11
c00125,user125@example.com,2025-02-09 07:00:00,uk,actve,2025-12-11
c00126,user126@example.com,2025-06-08 21:00:00,N/A,active,2025-12-11
c00127,user127@example.com,2025-08-10T07:00:00+00:00,N/A,actve,2025-12-11
c00128,user128@example.com,2025-06-05T02:00:00+00:00,United States,actve,2025-12-11
c00129,user129example.com,2025-05-20 11:00:00,india,,2099-01-01
c00130,user130@example.com,2025-02-27T09:00:00+00:00,US,inactive,2025-12-11
c00131,user131@example.com,2025-10-15T02:00:00+00:00,United States,actve,2025-12-11
c00132,user132@example.com,2025-02-20 14:00:00,BR,actve,2025-12-11
c00133,user133@example.com,2025-10-21 19:00:00,uk,ACTIVE,2025-12-11
c00134,user134@example.com,2025-06-30 03:00:00,N/A,,2025-12-11
c00135,user135@example.com,2025-09-11T04:00:00+00:00,GB,active,2025-12-11
c00136,user136@example.com,2025-10-19T20:00:00+00:00,,,2025-12-11
c00137,user137@example.com,2025-09-30 19:00:00,uk,,2025-12-11
c00138,user138example.com,2025-07-18T00:00:00+00:00,india,ACTIVE,2025-12-11
c00139,user139@example.com,2025-06-20 23:00:00,IN,,2025-12-11
c00140,user140@example.com,2025-03-28T01:00:00+00:00,usa,active,2025-12-11
c00141,user141@example.com,2025-01-01T12:00:00+00:00,IN,ACTIVE,2025-12-11
c00142,user142@example.com,2025-01-24T00:00:00+00:00,india,active,2025-12-11
c00143,user143example.com,2025-01-02T05:00:00+00:00,usa,ACTIVE,2025-12-11
c00143,user143example.com,not a date,usa,ACTIVE,2025-12-11
c00144,user144example.com,2025-06-20T02:00:00+00:00,GB,actve,2025-12-11
c00145,user145@example.com,2025-09-26 21:00:00,GB,ACTIVE,2025-12-11
c00146,user146@example.com,2025-05-30 12:00:00,N/A,active,2025-12-11
c00147,user147@example.com,2025-02-03 20:00:00,uk,,2025-12-11
c00148,user148@example.com,2025-08-14 10:00:00,United States,,2025-12-11
c00149,user149@example.com,2025-04-27 17:00:00,N/A,,2025-12-11
c00150,user150@example.com,2025-08-23T20:00:00+00:00,IN,active,2025-12-11
c00151,user151@example.com,2025-07-03 07:00:00,india,inactive,2099-01-01
c00152,user152@example.com,2025-02-24 00:00:00,BR,active,2025-12-11
c00153,user153@example.com,2025-04-04T15:00:00+00:00,india,inactive,2025-12-11
c00154,user154@example.com,2025-07-08T11:00:00+00:00,IN,ACTIVE,2025-12-11
c00155,user155example.com,2025-07-04 05:00:00,US,actve,2025-12-11
c00156,user156@example.com,2025-09-13T22:00:00+00:00,IN,,2025-12-11
c00157,user157@example.com,2025-04-17 05:00:00,United States,banned,2025-12-11
c00158,user158@example.com,2025-03-15 06:00:00,BR,active,2025-12-11
c00159,user159@example.com,2025-02-13 18:00:00,,banned,2025-12-11
c00160,user160@example.com,2025-10-20 13:00:00,,,2025-12-11
c00161,user161@example.com,2025-06-18T17:00:00+00:00,,banned,2025-12-11
c00162,user162@example.com,2025-01-14T02:00:00+00:00,india,inactive,2025-12-11
c00163,user163@example.com,2025-09-01T19:00:00+00:00,GB,ACTIVE,2025-12-11
c00164,user164example.com,2025-04-30 13:00:00,,,2025-12-11
c00165,user165@example.com,2025-06-17 01:00:00,india,inactive,2099-01-01
c00166,user166@example.com,2025-03-01T18:00:00+00:00,US,inactive,2025-12-11
c00167,user167@example.com,2025-04-26 23:00:00,BR,active,2099-01-01
c00168,user168@example.com,2025-09-16T01:00:00+00:00,,actve,2025-12-11
c00169,user169@example.com,2025-06-02T11:00:00+00:00,IN,,2025-12-11
c00170,user170@example.com,2025-02-08 08:00:00,United States,banned,2025-12-11
c00171,user171example.com,2025-10-10T17:00:00+00:00,N/A,inactive,2099-01-01
c00172,user172@example.com,2025-01-31 20:00:00,uk,ACTIVE,2025-12-11
c00173,user173@example.com,2025-09-18 08:00:00,india,inactive,2025-12-11
c00174,user174@example.com,2025-05-16T18:00:00+00:00,GB,,2025-12-11
c00175,user175@example.com,2025-05-20T10:00:00+00:00,IN,banned,2025-12-11
c00176,user176@example.com,2025-10-26 09:00:00,usa,ACTIVE,2025-12-11
c00177,user177@example.com,2025-05-23 14:00:00,BR,ACTIVE,2025-12-11
c00178,user178@example.com,2025-09-27 03:00:00,US,ACTIVE,2025-12-11
c00179,user179@example.com,2025-09-05 09:00:00,IN,active,2025-12-11
c00180,user180@example.com,2025-07-15 15:00:00,IN,actve,2025-12-11
c00181,user181@example.com,2025-01-08 14:00:00,United States,actve,2025-12-11
c00182,user182@example.com,2025-06-07 06:00:00,N/A,banned,2025-12-11
c00183,user183@example.com,2025-09-11 18:00:00,GB,actve,2025-12-11
c00184,user184@example.com,2025-06-23 10:00:00,,banned,2025-12-11
c00184,user184@example.com,not a date,,banned,2025-12-11
c00185,user185@example.com,2025-07-23T13:00:00+00:00,GB,,2099-01-01
c00186,user186example.com,2025-08-23 17:00:00,uk,actve,2025-12-11
c00187,user187@example.com,2025-01-20 19:00:00,IN,banned,2025-12-11
c00188,user188example.com,2025-01-20 11:00:00,india,active,2025-12-11
c00189,user189example.com,2025-09-05 10:00:00,US,active,2025-12-11
c00190,user190@example.com,2025-05-18T05:00:00+00:00,BR,ACTIVE,2025-12-11
c00191,user191@example.com,2025-04-25T13:00:00+00:00,GB,banned,2025-12-11
c00192,user192@example.com,2025-08-22T08:00:00+00:00,india,banned,2025-12-11
c00193,user193@example.com,2025-03-19T16:00:00+00:00,GB,actve,2025-12-11
c00194,user194@example.com,2025-04-01T16:00:00+00:00,IN,,2025-12-11
c00195,user195@example.com,2025-03-07 10:00:00,United States,banned,2025-12-11
c00196,user196@example.com,2025-03-12T16:00:00+00:00,GB,,2025-12-11
c00197,user197@example.com,2025-05-31 10:00:00,usa,inactive,2025-12-11
c00198,user198@example.com,2025-09-05 02:00:00,United States,actve,2025-12-11
c00199,user199@example.com,2025-07-01 05:00:00,usa,ACTIVE,2025-12-11
