customer_id,email,created_at,country,status,ingest_date
c00041,user41@example.com,2025-02-22T18:00:00+00:00,US,inactive,2025-12-18
c00042,user42@example.com,2025-08-11 01:00:00,N/A,,2025-12-18
c00043,user43@example.com,2025-09-02T07:00:00+00:00,IN,inactive,2025-12-18
c00044,user44@example.com,2025-02-27T14:00:00+00:00,india,active,2025-12-18
c00045,user45example.com,2025-10-18 08:00:00,US,actve,2025-12-18
c00046,user46@example.com,2025-08-10 00:00:00,IN,inactive,2025-12-18
c00047,user47@example.com,2025-01-23T14:00:00+00:00,United States,banned,2025-12-18
c00048,user48@example.com,2025-02-05T20:00:00+00:00,GB,actve,2025-12-18
c00049,user49@example.com,2025-07-15 18:00:00,N/A,,2025-12-18
c00050,user50@example.com,2025-02-23T17:00:00+00:00,,actve,2025-12-18
c00051,user51@example.com,2025-06-18 00:00:00,india,inactive,2025-12-18
c00052,user52@example.com,2025-09-08 17:00:00,BR,actve,2025-12-18
c00052,user52@example.com,not a date,BR,actve,2025-12-18
c00053,user53@example.com,2025-08-23T02:00:00+00:00,uk,inactive,2025-12-18
c00054,user54@example.com,2025-09-04T08:00:00+00:00,usa,,2025-12-18
c00055,user55@example.com,2025-10-24 11:00:00,,ACTIVE,2025-12-18
c00056,user56@example.com,2025-03-25T23:00:00+00:00,,,2025-12-18
c00057,user57@example.com,2025-08-23 09:00:00,india,banned,2025-12-18
c00058,user58@example.com,2025-01-20T15:00:00+00:00,BR,actve,2025-12-18
c00058,user58@example.com,not a date,BR,actve,2025-12-18
c00059,user59@example.com,2025-07-16T20:00:00+00:00,usa,inactive,2025-12-18
c00060,user60@example.com,2025-05-26 07:00:00,uk,actve,2025-12-18
c00060,user60@example.com,not a date,uk,actve,2025-12-18
c00061,user61@example.com,2025-04-29 07:00:00,GB,active,2025-12-18
c00062,user62@example.com,2025-09-16 18:00:00,US,ACTIVE,2025-12-18
c00063,user63example.com,2025-04-21 18:00:00,,ACTIVE,2025-12-18
c00064,user64@example.com,2025-05-01 13:00:00,BR,banned,2025-12-18
c00065,user65@example.com,2025-07-02 15:00:00,United States,,2025-12-18
c00066,user66@example.com,2025-09-11T12:00:00+00:00,uk,,2025-12-18
c00067,user67@example.com,2025-08-21T23:00:00+00:00,GB,ACTIVE,2025-12-18
c00068,user68@example.com,2025-01-05T04:00:00+00:00,india,,2099-01-01
c00069,user69@example.com,2025-01-10 02:00:00,N/A,actve,2025-12-18
c00070,user70@example.com,2025-09-08 01:00:00,N/A,inactive,2025-12-18
c00071,user71@example.com,2025-01-02T17:00:00+00:00,GB,inactive,2025-12-18
c00072,user72example.com,2025-06-22 16:00:00,United States,banned,2025-12-18
c00073,user73@example.com,2025-04-24 06:00:00,uk,,2025-12-18
c00074,user74@example.com,2025-05-20 06:00:00,United States,inactive,2025-12-18
c00075,user75@example.com,2025-07-29 21:00:00,GB,,2025-12-18
c00076,user76example.com,2025-06-10T03:00:00+00:00,GB,banned,2025-12-18
c00076,user76example.com,not a date,GB,banned,2025-12-18
c00077,user77@example.com,2025-07-24T11:00:00+00:00,IN,,2099-01-01
c00078,user78example.com,2025-05-15 15:00:00,usa,actve,2025-12-18
c00079,user79@example.com,2025-03-06T04:00:00+00:00,N/A,actve,2025-12-18
c00080,user80@example.com,2025-06-15 20:00:00,IN,,2025-12-18
c00081,user81@example.com,2025-02-02 20:00:00,GB,active,2025-12-18
c00082,user82@example.com,2025-09-19 19:00:00,GB,actve,2025-12-18
c00083,user83example.com,2025-10-15 00:00:00,GB,inactive,2025-12-18
c00084,user84@example.com,2025-10-08 07:00:00,United States,ACTIVE,2025-12-18
c00085,user85@example.com,2025-01-13 16:00:00,uk,,2025-12-18
c00086,user86@example.com,2025-09-04 04:00:00,india,actve,2025-12-18
c00087,user87@example.com,2025-03-09T08:00:00+00:00,N/A,banned,2025-12-18
c00088,user88@example.com,2025-02-11T04:00:00+00:00,IN,actve,2025-12-18
c00089,user89@example.com,2025-06-09 07:00:00,india,,2099-01-01
c00090,user90@example.com,2025-10-23 07:00:00,BR,ACTIVE,2025-12-18
c00091,user91@example.com,2025-07-23 22:00:00,GB,,2025-12-18
c00092,user92example.com,2025-05-03T06:00:00+00:00,GB,inactive,2025-12-18
c00093,user93@example.com,2025-03-23 08:00:00,GB,actve,2025-12-18
c00094,user94@example.com,2025-05-25T20:00:00+00:00,GB,,2025-12-18
c00095,user95@example.com,2025-09-27 11:00:00,uk,,2025-12-18
c00096,user96@example.com,2025-03-11 23:00:00,BR,inactive,2099-01-01
c00097,user97@example.com,2025-04-24T07:00:00+00:00,usa,,2025-12-18
c00098,user98@example.com,2025-07-27T21:00:00+00:00,,,2025-12-18
c00099,user99@example.com,2025-09-14T23:00:00+00:00,IN,ACTIVE,2025-12-18
c00100,user100@example.com,2025-09-25T00:00:00+00:00,United States,banned,2025-12-18
c00101,user101@example.com,2025-02-03 05:00:00,BR,,2099-01-01
c00102,user102example.com,2025-07-26 17:00:00,United States,,2099-01-01
c00103,user103@example.com,2025-04-03 05:00:00,india,ACTIVE,2025-12-18
c00104,user104@example.com,2025-06-18 13:00:00,india,active,2025-12-18
c00105,user105@example.com,2025-05-10 11:00:00,usa,ACTIVE,2025-12-18
c00106,user106@example.com,2025-05-21T14:00:00+00:00,usa,ACTIVE,2099-01-01
c00107,user107@example.com,2025-09-28 05:00:00,BR,active,2025-12-18
c00107,user107@example.com,not a date,BR,active,2025-12-18
c00108,user108@example.com,2025-02-03T13:00:00+00:00,United States,banned,2099-01-01
c00109,user109@example.com,2025-08-26 09:00:00,uk,ACTIVE,2025-12-18
c00110,user110@example.com,2025-05-08T12:00:00+00:00,US,actve,2025-12-18
c00111,user111example.com,2025-05-10T16:00:00+00:00,BR,active,2025-12-18
c00112,user112@example.com,2025-01-09 07:00:00,United States,ACTIVE,2025-12-18
c00113,user113@example.com,2025-01-07T10:00:00+00:00,uk,actve,2025-12-18
c00114,user114@example.com,2025-07-14T06:00:00+00:00,usa,actve,2025-12-18
c00115,user115@example.com,2025-08-28 00:00:00,BR,active,2025-12-18
c00116,user116@example.com,2025-10-24T18:00:00+00:00,uk,banned,2025-12-18
c00117,user117@example.com,2025-10-02 21:00:00,GB,active,2025-12-18
c00118,user118@example.com,2025-01-31 01:00:00,usa,inactive,2099-01-01
c00119,user119@example.com,2025-03-11T18:00:00+00:00,N/A,actve,2025-12-18
c00120,user120@example.com,2025-02-17T15:00:00+00:00,usa,banned,2025-12-18
c00120,user120@example.com,not a date,usa,banned,2025-12-18
c00121,user121example.com,2025-05-18T23:00:00+00:00,IN,actve,2099-01-01
c00122,user122@example.com,2025-09-07T08:00:00+00:00,US,active,2025-12-18
c00123,user123@example.com,2025-06-17 08:00:00,uk,banned,2025-12-18
c00124,user124@example.com,2025-03-24 02:00:00,,inactive,2025-12-18
c00125,user125@example.com,2025-03-27 15:00:00,United States,,2025-12-18
c00126,user126@example.com,2025-09-11 22:00:00,IN,ACTIVE,2025-12-18
c00127,user127@example.com,2025-10-04 10:00:00,,actve,2025-12-18
c00128,user128@example.com,2025-06-18 20:00:00,uk,,2025-12-18
c00129,user129@example.com,2025-07-11T16:00:00+00:00,N/A,inactive,2025-12-18
c00130,user130@example.com,2025-05-29 12:00:00,uk,active,2025-12-18
c00131,user131@example.com,2025-03-16 06:00:00,N/A,,2025-12-18
c00132,user132@example.com,2025-01-08 00:00:00,US,inactive,2025-12-18
c00133,user133@example.com,2025-01-26 14:00:00,United States,active,2025-12-18
c00134,user134@example.com,2025-08-18 00:00:00,GB,banned,2025-12-18
c00135,user135@example.com,2025-09-19T00:00:00+00:00,GB,active,2025-12-18
c00136,user136@example.com,2025-07-26T18:00:00+00:00,N/A,inactive,2025-12-18
c00136,user136@example.com,not a date,N/A,inactive,2025-12-18
c00137,user137example.com,2025-03-27T10:00:00+00:00,uk,banned,2099-01-01
c00138,user138@example.com,2025-08-05 06:00:00,GB,,2025-12-18
c00139,user139@example.com,2025-10-04 19:00:00,GB,ACTIVE,2025-12-18
c00140,user140@example.com,2025-03-15T23:00:00+00:00,BR,banned,2099-01-01
c00141,user141@example.com,2025-06-23T16:00:00+00:00,United States,,2025-12-18
c00142,user142@example.com,2025-01-26 18:00:00,United States,active,2025-12-18
c00143,user143@example.com,2025-01-17T01:00:00+00:00,United States,banned,2025-12-18
c00144,user144@example.com,2025-10-19 10:00:00,uk,active,2025-12-18
c00145,user145@example.com,2025-10-09 01:00:00,N/A,active,2025-12-18
c00146,user146@example.com,2025-03-08T11:00:00+00:00,N/A,ACTIVE,2025-12-18
c00147,user147@example.com,2025-01-31 20:00:00,United States,ACTIVE,2025-12-18
c00148,user148@example.com,2025-10-05T19:00:00+00:00,N/A,actve,2025-12-18
c00149,user149@example.com,2025-10-25T22:00:00+00:00,United States,,2025-12-18
c00149,user149@example.com,not a date,United States,,2025-12-18
c00150,user150@example.com,2025-06-22T18:00:00+00:00,IN,actve,2025-12-18
c00151,user151example.com,2025-07-09 16:00:00,US,inactive,2025-12-18
c00152,user152@example.com,2025-01-03 12:00:00,india,,2099-01-01
c00153,user153@example.com,2025-09-07 03:00:00,N/A,,2025-12-18
c00154,user154@example.com,2025-10-25 01:00:00,US,inactive,2025-12-18
c00155,user155@example.com,2025-05-16 09:00:00,GB,banned,2099-01-01
c00156,user156@example.com,2025-08-25 18:00:00,BR,ACTIVE,2025-12-18
c00157,user157@example.com,2025-02-02T15:00:00+00:00,N/A,inactive,2025-12-18
c00158,user158@example.com,2025-05-13T18:00:00+00:00,uk,,2025-12-18
c00159,user159@example.com,2025-08-15T15:00:00+00:00,United States,,2025-12-18
c00160,user160@example.com,2025-05-09T18:00:00+00:00,india,,2025-12-18
c00161,user161@example.com,2025-06-08T04:00:00+00:00,india,,2025-12-18
c00162,user162@example.com,2025-02-01 10:00:00,GB,,2025-12-18
c00163,user163@example.com,2025-02-11 22:00:00,United States,banned,2025-12-18
c00164,user164example.com,2025-02-04T12:00:00+00:00,uk,active,2025-12-18
c00165,user165example.com,2025-08-14T19:00:00+00:00,uk,active,2025-12-18
c00166,user166@example.com,2025-01-30 11:00:00,GB,inactive,2025-12-18
c00167,user167@example.com,2025-06-13 18:00:00,,active,2025-12-18
c00168,user168@example.com,2025-01-27 04:00:00,US,active,2025-12-18
c00169,user169@example.com,2025-07-28 17:00:00,uk,banned,2025-12-18
c00170,user170@example.com,2025-09-14 13:00:00,GB,,2025-12-18
c00171,user171@example.com,2025-05-21T09:00:00+00:00,United States,,2025-12-18
c00172,user172@example.com,2025-10-23T01:00:00+00:00,india,banned,2025-12-18
c00173,user173@example.com,2025-03-13T21:00:00+00:00,N/A,inactive,2025-12-18
c00174,user174@example.com,2025-01-20 04:00:00,N/A,,2025-12-18
c00175,user175@example.com,2025-01-14T03:00:00+00:00,uk,inactive,2025-12-18
c00176,user176@example.com,2025-08-08T16:00:00+00:00,GB,ACTIVE,2025-12-18
c00177,user177@example.com,2025-01-28T12:00:00+00:00,IN,actve,2025-12-18
c00178,user178@example.com,2025-10-04 08:00:00,BR,ACTIVE,2025-12-18
c00179,user179@example.com,2025-01-16 09:00:00,US,banned,2025-12-18
c00180,user180@example.com,2025-05-21 13:00:00,IN,actve,2099-01-01
c00181,user181@example.com,2025-05-25 05:00:00,uk,,2025-12-18
c00181,user181@example.com,not a date,uk,,2025-12-18
c00182,user182example.com,2025-04-30T23:00:00+00:00,N/A,banned,2025-12-18
c00183,user183@example.com,2025-02-08 09:00:00,BR,ACTIVE,2025-12-18
c00184,user184@example.com,2025-02-13 11:00:00,N/A,inactive,2025-12-18
c00185,user185example.com,2025-08-16T15:00:00+00:00,United States,,2025-12-18
c00186,user186@example.com,2025-05-30 03:00:00,,banned,2025-12-18
c00187,user187@example.com,2025-08-05T05:00:00+00:00,uk,inactive,2025-12-18
c00188,user188@example.com,2025-08-16T12:00:00+00:00,GB,ACTIVE,2025-12-18
c00189,user189@example.com,2025-04-30 14:00:00,india,,2025-12-18
c00190,user190@example.com,2025-08-20T23:00:00+00:00,india,ACTIVE,2025-12-18
c00191,user191@example.com,2025-10-12 10:00:00,india,,2099-01-01
c00192,user192example.com,2025-06-08T15:00:00+00:00,N/A,inactive,2025-12-18
c00193,user193@example.com,2025-03-25 23:00:00,GB,actve,2025-12-18
c00194,user194@example.com,2025-08-30T04:00:00+00:00,United States,active,2099-01-01
c00195,user195@example.com,2025-04-26T13:00:00+00:00,N/A,banned,2099-01-01
c00196,user196@example.com,2025-04-02T20:00:00+00:00,GB,banned,2025-12-18
c00197,user197@example.com,2025-05-17 20:00:00,uk,actve,2025-12-18
c00198,user198@example.com,2025-04-01T18:00:00+00:00,BR,,2025-12-18
c00198,user198@example.com,not a date,BR,,2025-12-18
c00199,user199@example.com,2025-01-08T22:00:00+00:00,usa,ACTIVE,2099-01-01
